tau_us,P_x,baseline
1.1663818359375,0.8956848756703928,0.9112361569356188
1.1714680989583337,0.911043716806163,0.911043716806163
1.1765543619791667,0.9108500522262741,0.9108500522262741
1.181640625,0.9106551569265058,0.9106551569265058
1.1867268880208337,0.9104590283079123,0.9104590283079123
1.1918131510416667,0.9102616670486988,0.9102616670486988
1.1968994140625,0.9100630765884422,0.9100630765884422
1.2019856770833337,0.9014167535926698,0.9098632633682888
1.2070719401041667,0.8908241047151422,0.9096622357593074
1.212158203125,0.8951706433013078,0.9094600020481014
1.2172444661458337,0.9092565703328932,0.9092565703328932
1.2223307291666667,0.9090519485690115,0.9090519485690115
1.2274169921875,0.8900275438753892,0.9088461458476298
1.2325032552083337,0.893683305706122,0.908639171370971
1.2375895182291667,0.9084310341530725,0.9084310341530725
1.24267578125,0.9082217430584122,0.9082217430584122
1.2477620442708337,0.9080113091712853,0.9080113091712853
1.2528483072916667,0.9077997459916426,0.9077997459916426
1.2579345703125,0.8962676974182786,0.9075870706575618
1.2630208333333337,0.8805463803333549,0.9073733005204693
1.2681070963541667,0.9023539422674456,0.9071584528185979
1.273193359375,0.8789270392688343,0.9069425445219108
1.2782796223958337,0.8439969815516393,0.9067255925523267
1.2833658854166667,0.8478651682407845,0.9065076135516087
1.2884521484375,0.8564207652828923,0.9062886235342341
1.2935384114583337,0.8782821322653742,0.9060686379282556
1.2986246744791667,0.8634138934859388,0.9058476716630476
1.3037109375,0.898283231252065,0.905625739390119
1.3087972005208337,0.9054028553366416,0.9054028553366416
1.3138834635416667,0.9051790336563613,0.9051790336563613
1.3189697265625,0.9049542892332608,0.9049542892332608
1.3240559895833337,0.8892626026139903,0.9047286384432578
1.3291422526041667,0.8723884592329725,0.9045020988867821
1.334228515625,0.9042746880096036,0.9042746880096036
1.3393147786458337,0.9040464229363557,0.9040464229363557
1.3444010416666667,0.9038173217008172,0.9038173217008172
1.3494873046875,0.8933017321649968,0.9035874091230214
1.3545735677083337,0.9033567123987136,0.9033567123987136
1.3596598307291667,0.8976729312434546,0.9031252586207822
1.36474609375,0.9028930752126729,0.9028930752126729
1.3698323567708337,0.9026601895433084,0.9026601895433084
