tau_us,P_x
3.770548502604167,0.9722022735368674
3.775634765625,1.0
3.7807210286458335,1.0
3.785807291666667,0.9826280095979749
3.7908935546875,0.9255470643555141
3.7959798177083335,0.9648368114688383
3.801066080729167,0.9731607263770872
3.80615234375,1.0
3.8112386067708335,0.9852966778897048
3.816324869791667,1.0
3.8214111328125,0.919866154802224
3.8264973958333335,1.0
3.831583658854167,0.9400591346107875
3.836669921875,1.0
3.8417561848958335,0.9653880742043087
3.846842447916667,0.9407310463523116
3.8519287109375,0.9261850247773692
3.8570149739583335,0.922301604484999
3.862101236979167,0.9418970295571559
3.8671875,0.9174976033775117
3.8722737630208335,1.0
3.877360026041667,0.9896984069558342
3.8824462890625,1.0
3.8875325520833335,1.0
3.892618815104167,0.9989549944806104
3.897705078125,0.9334221987606393
3.9027913411458335,0.951206799671745
3.907877604166667,0.8914281017025399
3.9129638671875,0.9460056752929898
3.9180501302083335,1.0
3.923136393229167,0.9758868965602072
3.92822265625,0.9531419396931795
3.9333089192708335,1.0
3.938395182291667,0.8964542718497526
3.9434814453125,0.9936822877416696
3.9485677083333335,1.0
3.953653971354167,1.0
3.958740234375,0.9371604385453616
3.9638264973958335,0.9754444998043771
3.968912760416667,1.0
3.9739990234375,1.0
3.9790852864583335,1.0
3.984171549479167,0.9756782882572347
3.9892578125,1.0
3.9943440755208335,0.9393240907459722
3.999430338541667,1.0
4.0045166015625,1.0
4.009602864583334,0.9344681830743268
4.014689127604167,0.9808137482910815
4.019775390625,1.0
4.024861653645834,1.0
4.029947916666667,0.9034920755207327
4.0350341796875,1.0
4.040120442708334,0.9467580005752523
4.045206705729167,0.967033101334688
4.05029296875,0.9968897575193186
4.055379231770834,1.0
4.060465494791667,1.0
4.0655517578125,1.0
4.070638020833334,0.9801479866125116
4.075724283854167,0.9401204188896438
4.080810546875,0.9635596498507881
4.085896809895834,1.0
4.090983072916667,0.9955274933827316
4.0960693359375,1.0
4.101155598958334,0.9694039535892971
4.106241861979167,1.0
4.111328125,1.0
4.116414388020834,1.0
4.121500651041667,0.9823584998886858
4.1265869140625,0.9605259634594774
4.131673177083334,0.9210665298589802
4.136759440104167,0.9254675349878145
4.141845703125,1.0
4.146931966145834,0.995155439612692
4.152018229166667,1.0
4.1571044921875,0.9661127707925934
4.162190755208334,0.7791934675738892
4.167277018229167,0.694396185674751
4.17236328125,0.6008713841141455
4.177449544270834,0.5803052050894975
4.182535807291667,0.6015161009139591
4.1876220703125,0.646945100961605
4.192708333333334,0.7686806770691459
4.197794596354167,0.8838642891643899
4.202880859375,0.8267628611036875
4.207967122395834,0.8789004863533824
4.213053385416667,0.9040859429671562
4.2181396484375,0.9710173703960993
4.223225911458334,0.8922109954891897
4.228312174479167,0.8568424131045889
4.2333984375,0.9566537071438714
4.238484700520834,0.9728285696858474
4.243570963541667,0.9480773676630139
4.2486572265625,0.84065836860619
4.253743489583334,0.8017034687901043
4.258829752604167,0.7637783496052821
4.263916015625,0.6910568563878923
4.269002278645834,0.5581830390992849
4.274088541666667,0.6149700581932748
4.2791748046875,0.655222147466162
4.284261067708334,0.6400911806529405
4.289347330729167,0.7109492916912242
4.29443359375,0.6678867956521359
4.299519856770834,0.6765887906335278
4.304606119791667,0.7909630007630796
4.3096923828125,0.6075065093676506
4.314778645833334,0.626949181534207
4.319864908854167,0.5521273219503791
4.324951171875,0.651579188037933
4.330037434895834,0.6314503489467571
4.335123697916667,0.6103683189024041
4.3402099609375,0.6993654301236943
4.345296223958334,0.6596829444370097
4.350382486979167,0.6594643489826475
4.35546875,0.6626193559091658
4.360555013020834,0.663268534264148
4.365641276041667,0.6235247123818385
4.3707275390625,0.7093423236208858
4.375813802083334,0.6522804940668345
4.380900065104167,0.6721524118779412
4.385986328125,0.6157830200523224
4.391072591145834,0.6957850784660831
4.396158854166667,0.6586782574439596
4.4012451171875,0.5831800047307691
4.406331380208334,0.6596759488019244
4.411417643229167,0.6245616476626652
4.41650390625,0.5913014785706641
4.421590169270834,0.7286712632306777
4.426676432291667,0.669765083397712
4.4317626953125,0.7113412222870076
4.436848958333334,0.6950156746630588
4.441935221354167,0.694713861299197
4.447021484375,0.6759256252845989
4.452107747395834,0.7443285180116639
4.457194010416667,0.7114660640683484
4.4622802734375,0.8202209239848446
4.467366536458334,0.8928704137814703
4.472452799479167,0.8698887470419778
4.4775390625,1.0
4.482625325520834,0.9009723096701269
4.487711588541667,0.9263728551719069
4.4927978515625,0.9692630018026553
4.497884114583334,0.9163395726041011
4.502970377604167,0.859876690081633
4.508056640625,0.8972911849170575
4.513142903645834,0.9759631518704592
4.518229166666667,0.8767339617339428
4.5233154296875,0.8953303912242581
4.528401692708334,0.9532301868830024
4.533487955729167,0.8840850672295876
4.53857421875,1.0
4.543660481770834,0.9007282865469215
4.548746744791667,0.8989192508326681
4.5538330078125,0.7962703127295048
4.558919270833334,0.8365592691114481
4.564005533854167,0.6153319761438862
4.569091796875,0.750195276654851
4.574178059895834,0.7126936517724809
4.579264322916667,0.6154575639582429
4.5843505859375,0.8206118955124576
4.589436848958334,0.8337237822596478
4.594523111979167,0.9085207655046308
4.599609375,0.9855040309882741
4.604695638020834,1.0
4.609781901041667,0.9624753930306514
4.6148681640625,0.9996610311904536
4.619954427083334,1.0
4.625040690104167,0.9765005104229656
4.630126953125,0.9802272652698854
4.635213216145834,0.9755615342303743
4.640299479166667,0.9418101128726968
4.6453857421875,1.0
4.650472005208334,0.9640276493972444
4.655558268229167,1.0
4.66064453125,1.0
4.665730794270834,1.0
4.670817057291667,1.0
4.6759033203125,0.9384528804639368
4.680989583333334,1.0
4.686075846354167,1.0
4.691162109375,0.9895559585946064
4.696248372395834,1.0
4.701334635416667,0.9790469809363217
4.7064208984375,1.0
4.711507161458334,1.0
4.716593424479167,1.0
4.7216796875,1.0
4.726765950520834,1.0
4.731852213541667,1.0
4.7369384765625,1.0
4.742024739583334,0.9538772627115831
4.747111002604167,1.0
4.752197265625,1.0
